Series Name,Series Code,Country Name,Country Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,Vietnam,VNM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,33.05509182,31.08013937,29.74059663,34.99448261,38.58896437,35.71642744,38.79781421,41.22973378,43.7037203,44.0613914,42.51128527,42.15315841,41.72795187,40.07081027,38.73464268,38.62953075,38.48387904,37.98755549,37.98355112,42.56888122,42.68848351,42.83327545,42.5091597,43.44335375,36.94247178,36.73273666,37.26680592,38.73620288,39.03639442,39.73328958,40.92467841,41.26045376,41.11792653,41.63846444,..
"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,Virgin Islands (U.S.),VIR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,West Bank and Gaza,PSE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,53.51879858,52.22066529,51.51044111,54.80078728,54.44220463,53.30586252,58.29933234,59.99200739,66.36481242,62.77721774,61.52637901,61.39119997,64.12904014,64.86614116,62.36008092,61.0563826,60.89800406,62.68561163,63.57784989,63.41134979,64.13696562,64.0448197,63.35907997,..,..,..,..
"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,"Yemen, Rep.",YEM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,26.72510376,31.07044716,32.70960444,36.43620791,36.79549736,36.20844686,31.46250271,31.05539727,37.08397745,33.40064666,31.11502258,34.13511843,34.04701306,34.04553705,33.81044233,31.75562472,31.59793727,31.47619279,28.35595966,33.20270666,27.41656651,28.99685637,28.95987755,27.23401399,27.27197127,26.81859454,25.30146618,20.86938567,14.27903064,..,..
"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,Zambia,ZMB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,30.62517937,35.12066518,34.67102193,33.22019255,38.31988499,33.69918567,23.6712866,24.84480325,28.64312031,24.31105196,21.45483156,38.04788868,39.65250855,41.54352441,41.47184911,44.8458309,47.50251461,48.95953352,49.09935171,49.72434291,49.72058727,48.80992854,48.95761463,47.51547574,47.45468016,49.02983473,51.5546034,52.8064557,50.3856175,53.19363227,53.13771908,53.51257781,56.22039218,54.1824873,52.09393182,54.01363233,50.03000398,..
"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,Zimbabwe,ZWE,..,..,..,..,95.01666204,46.68311632,48.09197897,45.5762626,49.91948161,47.65607963,49.75750267,48.34806624,47.41733052,47.49005365,46.92771117,47.13556768,47.47446491,48.97702243,54.0507843,51.50466849,53.12425539,51.81095782,54.35852922,52.74378364,47.50567208,45.0455348,46.24589047,48.40638596,45.60980898,44.85122574,45.38475854,41.98427453,47.10398126,47.14813415,43.7881717,49.22105553,46.50037099,48.94880535,47.00198448,46.13197662,70.1253413,74.66612158,77.02006857,74.35868073,49.83316104,48.68137859,44.93365735,44.48720709,48.54836924,54.91697821,57.83214254,57.89580728,55.085238,58.3260753,57.59105441,58.6510603,60.4099015,60.59164511,61.27936913,..,..
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data from database: World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated: 10/07/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
